Teste Bucket Estados expandidos Episódios de busca Custo da trajetória % Sol. Ótima Ações por Episódio de Busca Tempo Total Busca Tempo Médio Episódio de Busca Tempo Médio Busca por Ação Tempo máximo de planejamento Fifty Ninety
171 85 maps/wc3maps/duskwood.map 512 512 348 161 58 291 343.85 0.0 0 0.0 NaN 0.0 2.879e-06 0.0 0.0 0.0 0.0 0.0
172 85 maps/wc3maps/duskwood.map 512 512 208 455 136 152 342.76 0.0 0 0.0 NaN 0.0 3.162e-06 0.0 0.0 0.0 0.0 0.0
173 85 maps/wc3maps/duskwood.map 512 512 448 135 144 194 341.57 0.0 0 0.0 NaN 0.0 2.978e-06 0.0 0.0 0.0 0.0 0.0
174 85 maps/wc3maps/duskwood.map 512 512 72 270 357 137 340.09 0.0 0 0.0 NaN 0.0 2.88e-06 0.0 0.0 0.0 0.0 0.0
175 85 maps/wc3maps/duskwood.map 512 512 305 153 286 442 341.91 0.0 0 0.0 NaN 0.0 2.783e-06 0.0 0.0 0.0 0.0 0.0
176 85 maps/wc3maps/duskwood.map 512 512 61 78 334 136 340.91 0.0 0 0.0 NaN 0.0 2.795e-06 0.0 0.0 0.0 0.0 0.0
177 85 maps/wc3maps/duskwood.map 512 512 271 434 340 143 340.63 0.0 0 0.0 NaN 0.0 2.994e-06 0.0 0.0 0.0 0.0 0.0
178 85 maps/wc3maps/duskwood.map 512 512 368 291 216 38 341.98 0.0 0 0.0 NaN 0.0 2.904e-06 0.0 0.0 0.0 0.0 0.0
179 85 maps/wc3maps/duskwood.map 512 512 200 372 359 96 341.86 0.0 0 0.0 NaN 0.0 2.747e-06 0.0 0.0 0.0 0.0 0.0
180 85 maps/wc3maps/duskwood.map 512 512 68 288 63 475 340.11 0.0 0 0.0 NaN 0.0 3.042e-06 0.0 0.0 0.0 0.0 0.0
181 90 maps/wc3maps/duskwood.map 512 512 250 179 84 424 363.01 0.0 0 0.0 NaN 0.0 2.479e-06 0.0 0.0 0.0 0.0 0.0
182 90 maps/wc3maps/duskwood.map 512 512 411 330 139 136 363.96 0.0 0 0.0 NaN 0.0 2.801e-06 0.0 0.0 0.0 0.0 0.0
183 90 maps/wc3maps/duskwood.map 512 512 182 90 432 105 362.62 0.0 0 0.0 NaN 0.0 2.648e-06 0.0 0.0 0.0 0.0 0.0
184 90 maps/wc3maps/duskwood.map 512 512 369 450 357 113 363.37 0.0 0 0.0 NaN 0.0 2.753e-06 0.0 0.0 0.0 0.0 0.0
185 90 maps/wc3maps/duskwood.map 512 512 128 390 263 84 362.75 0.0 0 0.0 NaN 0.0 2.818e-06 0.0 0.0 0.0 0.0 0.0
186 90 maps/wc3maps/duskwood.map 512 512 258 36 205 351 360.49 0.0 0 0.0 NaN 0.0 2.907e-06 0.0 0.0 0.0 0.0 0.0
187 90 maps/wc3maps/duskwood.map 512 512 93 201 439 191 360.08 0.0 0 0.0 NaN 0.0 2.767e-06 0.0 0.0 0.0 0.0 0.0
188 90 maps/wc3maps/duskwood.map 512 512 316 414 73 216 362.49 0.0 0 0.0 NaN 0.0 2.772e-06 0.0 0.0 0.0 0.0 0.0
189 90 maps/wc3maps/duskwood.map 512 512 343 296 69 111 360.57 0.0 0 0.0 NaN 0.0 2.799e-06 0.0 0.0 0.0 0.0 0.0
190 90 maps/wc3maps/duskwood.map 512 512 109 165 325 409 362.32 0.0 0 0.0 NaN 0.0 2.721e-06 0.0 0.0 0.0 0.0 0.0
191 95 maps/wc3maps/duskwood.map 512 512 463 133 337 424 383.65 0.0 0 0.0 NaN 0.0 3.018e-06 0.0 0.0 0.0 0.0 0.0
192 95 maps/wc3maps/duskwood.map 512 512 131 281 434 426 383.85 0.0 0 0.0 NaN 0.0 2.849e-06 0.0 0.0 0.0 0.0 0.0
193 95 maps/wc3maps/duskwood.map 512 512 213 386 104 56 382.61 0.0 0 0.0 NaN 0.0 3.005e-06 0.0 0.0 0.0 0.0 0.0
194 95 maps/wc3maps/duskwood.map 512 512 456 129 170 276 380.91 0.0 0 0.0 NaN 0.0 2.856e-06 0.0 0.0 0.0 0.0 0.0
195 95 maps/wc3maps/duskwood.map 512 512 411 194 64 232 382.62 0.0 0 0.0 NaN 0.0 2.736e-06 0.0 0.0 0.0 0.0 0.0
196 95 maps/wc3maps/duskwood.map 512 512 153 401 426 206 381.81 0.0 0 0.0 NaN 0.0 2.804e-06 0.0 0.0 0.0 0.0 0.0
197 95 maps/wc3maps/duskwood.map 512 512 133 97 405 108 383.98 0.0 0 0.0 NaN 0.0 2.905e-06 0.0 0.0 0.0 0.0 0.0
198 95 maps/wc3maps/duskwood.map 512 512 86 79 186 421 383.42 0.0 0 0.0 NaN 0.0 2.831e-06 0.0 0.0 0.0 0.0 0.0
199 95 maps/wc3maps/duskwood.map 512 512 453 64 149 255 383.11 0.0 0 0.0 NaN 0.0 2.939e-06 0.0 0.0 0.0 0.0 0.0
200 95 maps/wc3maps/duskwood.map 512 512 78 414 276 163 383.98 0.0 0 0.0 NaN 0.0 3.198e-06 0.0 0.0 0.0 0.0 0.0
201 100 maps/wc3maps/duskwood.map 512 512 190 61 389 352 403.43 0.0 0 0.0 NaN 0.0 2.983e-06 0.0 0.0 0.0 0.0 0.0
202 100 maps/wc3maps/duskwood.map 512 512 150 61 291 402 403.55 0.0 0 0.0 NaN 0.0 2.983e-06 0.0 0.0 0.0 0.0 0.0
203 100 maps/wc3maps/duskwood.map 512 512 272 86 407 426 403.37 0.0 0 0.0 NaN 0.0 2.864e-06 0.0 0.0 0.0 0.0 0.0
204 100 maps/wc3maps/duskwood.map 512 512 143 454 457 299 403.96 0.0 0 0.0 NaN 0.0 2.883e-06 0.0 0.0 0.0 0.0 0.0
205 100 maps/wc3maps/duskwood.map 512 512 287 99 74 381 401.86 0.0 0 0.0 NaN 0.0 2.725e-06 0.0 0.0 0.0 0.0 0.0
206 100 maps/wc3maps/duskwood.map 512 512 427 113 343 435 403.20 0.0 0 0.0 NaN 0.0 2.8e-06 0.0 0.0 0.0 0.0 0.0
207 100 maps/wc3maps/duskwood.map 512 512 415 367 60 250 403.46 0.0 0 0.0 NaN 0.0 3.063e-06 0.0 0.0 0.0 0.0 0.0
208 100 maps/wc3maps/duskwood.map 512 512 129 388 344 81 401.91 0.0 0 0.0 NaN 0.0 2.73e-06 0.0 0.0 0.0 0.0 0.0
209 100 maps/wc3maps/duskwood.map 512 512 53 62 82 352 401.98 0.0 0 0.0 NaN 0.0 2.86e-06 0.0 0.0 0.0 0.0 0.0
210 100 maps/wc3maps/duskwood.map 512 512 346 73 116 356 401.70 0.0 0 0.0 NaN 0.0 2.833e-06 0.0 0.0 0.0 0.0 0.0
211 105 maps/wc3maps/duskwood.map 512 512 190 439 240 65 423.71 0.0 0 0.0 NaN 0.0 2.731e-06 0.0 0.0 0.0 0.0 0.0
212 105 maps/wc3maps/duskwood.map 512 512 72 82 370 334 420.54 0.0 0 0.0 NaN 0.0 2.642e-06 0.0 0.0 0.0 0.0 0.0
213 105 maps/wc3maps/duskwood.map 512 512 126 78 460 210 422.65 0.0 0 0.0 NaN 0.0 2.823e-06 0.0 0.0 0.0 0.0 0.0
214 105 maps/wc3maps/duskwood.map 512 512 386 140 305 465 420.80 0.0 0 0.0 NaN 0.0 2.648e-06 0.0 0.0 0.0 0.0 0.0
215 105 maps/wc3maps/duskwood.map 512 512 109 455 379 145 421.84 0.0 0 0.0 NaN 0.0 3.037e-06 0.0 0.0 0.0 0.0 0.0
216 105 maps/wc3maps/duskwood.map 512 512 75 455 72 121 422.26 0.0 0 0.0 NaN 0.0 2.929e-06 0.0 0.0 0.0 0.0 0.0
217 105 maps/wc3maps/duskwood.map 512 512 134 69 437 250 420.82 0.0 0 0.0 NaN 0.0 2.841e-06 0.0 0.0 0.0 0.0 0.0
218 105 maps/wc3maps/duskwood.map 512 512 82 242 396 452 420.90 0.0 0 0.0 NaN 0.0 3.097e-06 0.0 0.0 0.0 0.0 0.0
219 105 maps/wc3maps/duskwood.map 512 512 223 425 110 63 421.23 0.0 0 0.0 NaN 0.0 2.871e-06 0.0 0.0 0.0 0.0 0.0
220 105 maps/wc3maps/duskwood.map 512 512 274 96 49 383 420.03 0.0 0 0.0 NaN 0.0 2.81e-06 0.0 0.0 0.0 0.0 0.0
221 110 maps/wc3maps/duskwood.map 512 512 389 162 81 447 443.62 0.0 0 0.0 NaN 0.0 2.843e-06 0.0 0.0 0.0 0.0 0.0
222 110 maps/wc3maps/duskwood.map 512 512 101 342 238 51 442.58 0.0 0 0.0 NaN 0.0 2.834e-06 0.0 0.0 0.0 0.0 0.0
223 110 maps/wc3maps/duskwood.map 512 512 79 444 450 269 443.49 0.0 0 0.0 NaN 0.0 2.899e-06 0.0 0.0 0.0 0.0 0.0
224 110 maps/wc3maps/duskwood.map 512 512 97 196 426 427 443.09 0.0 0 0.0 NaN 0.0 2.841e-06 0.0 0.0 0.0 0.0 0.0
225 110 maps/wc3maps/duskwood.map 512 512 66 145 445 298 442.37 0.0 0 0.0 NaN 0.0 2.766e-06 0.0 0.0 0.0 0.0 0.0
226 110 maps/wc3maps/duskwood.map 512 512 243 44 446 372 443.76 0.0 0 0.0 NaN 0.0 2.828e-06 0.0 0.0 0.0 0.0 0.0
227 110 maps/wc3maps/duskwood.map 512 512 266 465 254 72 442.71 0.0 0 0.0 NaN 0.0 2.823e-06 0.0 0.0 0.0 0.0 0.0
228 110 maps/wc3maps/duskwood.map 512 512 101 452 457 452 440.48 0.0 0 0.0 NaN 0.0 3.024e-06 0.0 0.0 0.0 0.0 0.0
229 110 maps/wc3maps/duskwood.map 512 512 48 133 347 409 443.20 0.0 0 0.0 NaN 0.0 2.782e-06 0.0 0.0 0.0 0.0 0.0
230 110 maps/wc3maps/duskwood.map 512 512 101 115 451 287 442.03 0.0 0 0.0 NaN 0.0 3.056e-06 0.0 0.0 0.0 0.0 0.0
231 115 maps/wc3maps/duskwood.map 512 512 237 68 390 444 460.91 0.0 0 0.0 NaN 0.0 2.621e-06 0.0 0.0 0.0 0.0 0.0
232 115 maps/wc3maps/duskwood.map 512 512 108 441 448 188 463.20 0.0 0 0.0 NaN 0.0 2.849e-06 0.0 0.0 0.0 0.0 0.0
233 115 maps/wc3maps/duskwood.map 512 512 433 454 109 189 463.06 0.0 0 0.0 NaN 0.0 3.037e-06 0.0 0.0 0.0 0.0 0.0
234 115 maps/wc3maps/duskwood.map 512 512 451 439 64 408 462.31 0.0 0 0.0 NaN 0.0 2.739e-06 0.0 0.0 0.0 0.0 0.0
235 115 maps/wc3maps/duskwood.map 512 512 57 151 427 371 461.13 0.0 0 0.0 NaN 0.0 3.069e-06 0.0 0.0 0.0 0.0 0.0
236 115 maps/wc3maps/duskwood.map 512 512 449 209 70 370 463.91 0.0 0 0.0 NaN 0.0 2.884e-06 0.0 0.0 0.0 0.0 0.0
237 115 maps/wc3maps/duskwood.map 512 512 455 475 230 130 461.37 0.0 0 0.0 NaN 0.0 3.301e-06 0.0 0.0 0.0 0.0 0.0
238 115 maps/wc3maps/duskwood.map 512 512 69 387 466 456 462.45 0.0 0 0.0 NaN 0.0 2.894e-06 0.0 0.0 0.0 0.0 0.0
239 115 maps/wc3maps/duskwood.map 512 512 280 463 376 69 462.27 0.0 0 0.0 NaN 0.0 2.996e-06 0.0 0.0 0.0 0.0 0.0
240 115 maps/wc3maps/duskwood.map 512 512 385 469 250 71 461.96 0.0 0 0.0 NaN 0.0 2.972e-06 0.0 0.0 0.0 0.0 0.0
241 120 maps/wc3maps/duskwood.map 512 512 386 89 100 428 481.87 0.0 0 0.0 NaN 0.0 3.004e-06 0.0 0.0 0.0 0.0 0.0
242 120 maps/wc3maps/duskwood.map 512 512 77 73 410 368 481.55 0.0 0 0.0 NaN 0.0 2.906e-06 0.0 0.0 0.0 0.0 0.0
243 120 maps/wc3maps/duskwood.map 512 512 445 63 52 280 482.88 0.0 0 0.0 NaN 0.0 2.748e-06 0.0 0.0 0.0 0.0 0.0
244 120 maps/wc3maps/duskwood.map 512 512 82 465 350 102 483.97 0.0 0 0.0 NaN 0.0 2.64e-06 0.0 0.0 0.0 0.0 0.0
245 120 maps/wc3maps/duskwood.map 512 512 435 73 181 434 483.10 0.0 0 0.0 NaN 0.0 2.77e-06 0.0 0.0 0.0 0.0 0.0
246 120 maps/wc3maps/duskwood.map 512 512 285 58 447 472 481.10 0.0 0 0.0 NaN 0.0 3.277e-06 0.0 0.0 0.0 0.0 0.0
247 120 maps/wc3maps/duskwood.map 512 512 65 71 296 448 480.30 0.0 0 0.0 NaN 0.0 2.756e-06 0.0 0.0 0.0 0.0 0.0
248 120 maps/wc3maps/duskwood.map 512 512 108 56 290 446 482.01 0.0 0 0.0 NaN 0.0 2.864e-06 0.0 0.0 0.0 0.0 0.0
249 120 maps/wc3maps/duskwood.map 512 512 64 58 449 146 482.42 0.0 0 0.0 NaN 0.0 2.864e-06 0.0 0.0 0.0 0.0 0.0
250 120 maps/wc3maps/duskwood.map 512 512 455 259 72 76 481.30 0.0 0 0.0 NaN 0.0 3.031e-06 0.0 0.0 0.0 0.0 0.0
251 125 maps/wc3maps/duskwood.map 512 512 92 91 383 439 503.93 0.0 0 0.0 NaN 0.0 2.666e-06 0.0 0.0 0.0 0.0 0.0
252 125 maps/wc3maps/duskwood.map 512 512 101 72 358 444 501.00 0.0 0 0.0 NaN 0.0 2.922e-06 0.0 0.0 0.0 0.0 0.0
253 125 maps/wc3maps/duskwood.map 512 512 133 453 470 158 501.37 0.0 0 0.0 NaN 0.0 2.491e-06 0.0 0.0 0.0 0.0 0.0
254 125 maps/wc3maps/duskwood.map 512 512 390 459 62 147 500.58 0.0 0 0.0 NaN 0.0 2.663e-06 0.0 0.0 0.0 0.0 0.0
255 125 maps/wc3maps/duskwood.map 512 512 379 468 205 64 501.75 0.0 0 0.0 NaN 0.0 2.955e-06 0.0 0.0 0.0 0.0 0.0
256 125 maps/wc3maps/duskwood.map 512 512 283 41 101 465 500.56 0.0 0 0.0 NaN 0.0 2.977e-06 0.0 0.0 0.0 0.0 0.0
257 125 maps/wc3maps/duskwood.map 512 512 114 437 438 117 502.83 0.0 0 0.0 NaN 0.0 2.747e-06 0.0 0.0 0.0 0.0 0.0
258 125 maps/wc3maps/duskwood.map 512 512 433 118 116 449 503.31 0.0 0 0.0 NaN 0.0 2.945e-06 0.0 0.0 0.0 0.0 0.0
259 125 maps/wc3maps/duskwood.map 512 512 430 107 110 430 503.48 0.0 0 0.0 NaN 0.0 3.052e-06 0.0 0.0 0.0 0.0 0.0
260 125 maps/wc3maps/duskwood.map 512 512 461 135 63 379 503.75 0.0 0 0.0 NaN 0.0 2.93e-06 0.0 0.0 0.0 0.0 0.0
